xx,knn, 3 , 1.0998310873015873
xx,knn, 5 , 1.0640889116483518
xx,knn, 7 , 0.998737543507513
xx,knn, 9 , 0.983569721001221
xx,knn, 11 , 0.9563524468259013
xx,knn, 13 , 0.9913481242928669
xx,knn, 15 , 0.982485177753358
xx,dknn, 3 , 1.0901180817932554
xx,dknn, 5 , 1.042608894864812
xx,dknn, 7 , 0.9827672640129005
xx,dknn, 9 , 0.9696541097058698
xx,dknn, 11 , 0.9455217882943208
xx,dknn, 13 , 0.9676753454923053
xx,dknn, 15 , 0.9519335361421137
pca,knn, 3 , 1.3624774420024421
pca,knn, 5 , 1.2879900072527473
pca,knn, 7 , 1.2729959732002691
pca,knn, 9 , 1.2184531550671551
pca,knn, 11 , 1.2205271339569521
pca,knn, 13 , 1.232388335164835
pca,knn, 15 , 1.2439545297924297
pca,dknn, 3 , 1.3668428796569079
pca,dknn, 5 , 1.2409275264459263
pca,dknn, 7 , 1.208685525230427
pca,dknn, 9 , 1.1551112151019047
pca,dknn, 11 , 1.1411811568792294
pca,dknn, 13 , 1.1459164111473024
pca,dknn, 15 , 1.1555150719967962
ga,knn, 3 , 1.0475451514041514
ga,dknn, 3 , 1.0467371316864265
ga,knn, 5 , 1.123480115164835
ga,dknn, 5 , 1.1078065920601403
ga,knn, 7 , 0.9671090594303655
ga,dknn, 7 , 0.9491763700516465
ga,knn, 9 , 1.0161999567222901
ga,dknn, 9 , 1.0029986451056876
ga,knn, 11 , 0.9673167102443012
ga,dknn, 11 , 0.9679358773310025
ga,knn, 13 , 0.9536465384290267
ga,dknn, 13 , 0.9351535437782037
ga,knn, 15 , 0.9187842539194139
ga,dknn, 15 , 0.9117423601800216
gbest-pso,knn, 3 , 1.152346280830281
gbest-pso,dknn, 3 , 1.134257970471702
gbest-pso,knn, 5 , 1.0680152797802198
gbest-pso,dknn, 5 , 1.046864003353099
gbest-pso,knn, 7 , 0.9552342900874636
gbest-pso,dknn, 7 , 0.98200906826702
gbest-pso,knn, 9 , 0.948305832790666
gbest-pso,dknn, 9 , 0.9484714805598417
gbest-pso,knn, 11 , 0.9528174184451909
gbest-pso,dknn, 11 , 0.9576926820826646
gbest-pso,knn, 13 , 0.8886858342545029
gbest-pso,dknn, 13 , 0.8906328025041593
gbest-pso,knn, 15 , 0.9185334400244202
gbest-pso,dknn, 15 , 0.8996634456718391
lbest-pso,knn, 3 , 1.0447416813186816
lbest-pso,dknn, 3 , 1.039477605555118
lbest-pso,knn, 5 , 1.0412971896703296
lbest-pso,dknn, 5 , 1.0187301815764989
lbest-pso,knn, 7 , 0.9539700997981609
lbest-pso,dknn, 7 , 0.9635934760702
lbest-pso,knn, 9 , 0.958024306878307
lbest-pso,dknn, 9 , 0.9564115709359648
lbest-pso,knn, 11 , 0.957932768867496
lbest-pso,dknn, 11 , 0.955478012363219
lbest-pso,knn, 13 , 0.8916759361141816
lbest-pso,dknn, 13 , 0.8840190764745232
lbest-pso,knn, 15 , 0.9166138793650793
lbest-pso,dknn, 15 , 0.9076109507571364
xx,knn, 3 , 0.8124873656898658
xx,knn, 5 , 0.8252463580219781
xx,knn, 7 , 0.8495080916124692
xx,knn, 9 , 0.8833610198751864
xx,knn, 11 , 0.8867390593497412
xx,knn, 13 , 0.8855322209831589
xx,knn, 15 , 0.8883199242490843
xx,dknn, 3 , 0.8239911356382651
xx,dknn, 5 , 0.829990578191135
xx,dknn, 7 , 0.840188717084097
xx,dknn, 9 , 0.8526684859430551
xx,dknn, 11 , 0.846320345931231
xx,dknn, 13 , 0.8426088437105188
xx,dknn, 15 , 0.8467814194048395
pca,knn, 3 , 1.1331640006105006
pca,knn, 5 , 1.1469077197802198
pca,knn, 7 , 1.1708834225162592
pca,knn, 9 , 1.1452676045312713
pca,knn, 11 , 1.1075764215330126
pca,knn, 13 , 1.0865207683854607
pca,knn, 15 , 1.076302096068376
pca,dknn, 3 , 1.1650079279121703
pca,dknn, 5 , 1.1116136904257659
pca,dknn, 7 , 1.1180340231636516
pca,dknn, 9 , 1.089655362705017
pca,dknn, 11 , 1.0586393812969446
pca,dknn, 13 , 1.0272803045344763
pca,dknn, 15 , 1.0139261024306583
ga,knn, 3 , 0.8205970476190477
ga,dknn, 3 , 0.8444084278243363
ga,knn, 5 , 0.7567295896703298
ga,dknn, 5 , 0.7768219185608173
ga,knn, 7 , 0.8528934677057635
ga,dknn, 7 , 0.8368698158943778
ga,knn, 9 , 0.8073088021299688
ga,dknn, 9 , 0.8002074111303459
ga,knn, 11 , 0.7980463496957587
ga,dknn, 11 , 0.7758214581611081
ga,knn, 13 , 0.8269273249886208
ga,dknn, 13 , 0.8046228761085349
ga,knn, 15 , 0.8464764016849817
ga,dknn, 15 , 0.8301744764662932
gbest-pso,knn, 3 , 0.958922521978022
gbest-pso,dknn, 3 , 0.9738417468678379
gbest-pso,knn, 5 , 0.7481566604395605
gbest-pso,dknn, 5 , 0.7627497808467517
gbest-pso,knn, 7 , 0.7912526942139494
gbest-pso,dknn, 7 , 0.7912815304686956
gbest-pso,knn, 9 , 0.7675792908696244
gbest-pso,dknn, 9 , 0.7712553658191403
gbest-pso,knn, 11 , 0.8191285594859685
gbest-pso,dknn, 11 , 0.7921949126645973
gbest-pso,knn, 13 , 0.7782539406333311
gbest-pso,dknn, 13 , 0.7763211253917338
gbest-pso,knn, 15 , 0.912511689010989
gbest-pso,dknn, 15 , 0.8406664836277545
lbest-pso,knn, 3 , 0.7966635482295482
lbest-pso,dknn, 3 , 0.841286055726468
lbest-pso,knn, 5 , 0.7826861815384615
lbest-pso,dknn, 5 , 0.7867608183356513
lbest-pso,knn, 7 , 0.6916909576138146
lbest-pso,dknn, 7 , 0.7209027490899617
lbest-pso,knn, 9 , 0.7307704472256138
lbest-pso,dknn, 9 , 0.7290014345507542
lbest-pso,knn, 11 , 0.7875468129597676
lbest-pso,dknn, 11 , 0.7675428109583022
lbest-pso,knn, 13 , 0.7620655631055335
lbest-pso,dknn, 13 , 0.7570795790861315
lbest-pso,knn, 15 , 0.7350304316971918
lbest-pso,dknn, 15 , 0.729103364550885
xx,knn, 3 , 1.219864235042735
xx,knn, 5 , 1.1308134274725274
xx,knn, 7 , 1.0513841782910964
xx,knn, 9 , 1.070691937118437
xx,knn, 11 , 1.038858859050041
xx,knn, 13 , 1.031734153325964
xx,knn, 15 , 1.0378634209279611
xx,dknn, 3 , 1.1933833990731888
xx,dknn, 5 , 1.0977032026416094
xx,dknn, 7 , 1.0156712797673362
xx,dknn, 9 , 1.0309483572025686
xx,dknn, 11 , 0.9950461397744267
xx,dknn, 13 , 0.9859317930503175
xx,dknn, 15 , 0.9906404821409808
pca,knn, 3 , 1.3296349938949938
pca,knn, 5 , 1.2351944389010987
pca,knn, 7 , 1.2143725311729088
pca,knn, 9 , 1.2072298327228326
pca,knn, 11 , 1.1960534087730452
pca,knn, 13 , 1.1645896487092786
pca,knn, 15 , 1.1838320916727718
pca,dknn, 3 , 1.3324275361264453
pca,dknn, 5 , 1.2029486428312344
pca,dknn, 7 , 1.179306378147515
pca,dknn, 9 , 1.153604296854858
pca,dknn, 11 , 1.1354364019144336
pca,dknn, 13 , 1.110699980061127
pca,dknn, 15 , 1.1149656579350484
ga,knn, 3 , 1.2130232460317458
ga,dknn, 3 , 1.1816498808918485
ga,knn, 5 , 1.0682300382417584
ga,dknn, 5 , 1.062711862635557
ga,knn, 7 , 0.9436680274725274
ga,dknn, 7 , 0.9305156629107781
ga,knn, 9 , 1.046481075905576
ga,dknn, 9 , 1.0131027284111982
ga,knn, 11 , 1.0544196966215602
ga,dknn, 11 , 1.016396429758317
ga,knn, 13 , 1.061735542753105
ga,dknn, 13 , 1.0182069329018169
ga,knn, 15 , 1.0614125942124542
ga,dknn, 15 , 1.02518516270627
gbest-pso,knn, 3 , 1.3290060274725275
gbest-pso,dknn, 3 , 1.3104181201881702
gbest-pso,knn, 5 , 1.011556158021978
gbest-pso,dknn, 5 , 1.0122343480324298
gbest-pso,knn, 7 , 0.9688326054047992
gbest-pso,dknn, 7 , 0.9629605695879088
gbest-pso,knn, 9 , 0.9734944679148013
gbest-pso,dknn, 9 , 0.9573229794365058
gbest-pso,knn, 11 , 1.010942877077468
gbest-pso,dknn, 11 , 0.9776925565840923
gbest-pso,knn, 13 , 1.0013079630014956
gbest-pso,dknn, 13 , 0.973644216617937
gbest-pso,knn, 15 , 1.022532537875458
gbest-pso,dknn, 15 , 0.9958965598919982
lbest-pso,knn, 3 , 1.2691411843711846
lbest-pso,dknn, 3 , 1.22373604099094
lbest-pso,knn, 5 , 1.0199348312087912
lbest-pso,dknn, 5 , 1.0163984473263517
lbest-pso,knn, 7 , 1.0243869562682215
lbest-pso,dknn, 7 , 0.9916222155073549
lbest-pso,knn, 9 , 0.9498163488671821
lbest-pso,dknn, 9 , 0.9324037810241386
lbest-pso,knn, 11 , 0.9811800387339932
lbest-pso,dknn, 11 , 0.952504730720849
lbest-pso,knn, 13 , 1.0247276658430324
lbest-pso,dknn, 13 , 1.0087671135165164
lbest-pso,knn, 15 , 1.0404849068376067
lbest-pso,dknn, 15 , 1.00209185504922
xx,knn, 3 , 0.7681653998778998
xx,knn, 5 , 0.7515866903296705
xx,knn, 7 , 0.8192150394707333
xx,knn, 9 , 0.7976478783068783
xx,knn, 11 , 0.8137255557624195
xx,knn, 13 , 0.8023192319396579
xx,knn, 15 , 0.8148205926984128
xx,dknn, 3 , 0.7836349779288689
xx,dknn, 5 , 0.7861730887750794
xx,dknn, 7 , 0.8252749803920753
xx,dknn, 9 , 0.8068732126182225
xx,dknn, 11 , 0.8072212561043526
xx,dknn, 13 , 0.7969404191408321
xx,dknn, 15 , 0.80725938462455
pca,knn, 3 , 1.185626790598291
pca,knn, 5 , 1.1006014676923077
pca,knn, 7 , 1.055550298497421
pca,knn, 9 , 1.027574494776828
pca,knn, 11 , 1.0096104277540638
pca,knn, 13 , 1.0008021316730606
pca,knn, 15 , 0.9979118057875458
pca,dknn, 3 , 1.2013684271466119
pca,dknn, 5 , 1.0807993533594902
pca,dknn, 7 , 1.0330965509784007
pca,dknn, 9 , 1.0012099696085772
pca,dknn, 11 , 0.982890526056437
pca,dknn, 13 , 0.9761593812214941
pca,dknn, 15 , 0.9617723428461437
ga,knn, 3 , 0.8472926117216116
ga,dknn, 3 , 0.8513708089555077
ga,knn, 5 , 0.7991176210989012
ga,dknn, 5 , 0.822765783069236
ga,knn, 7 , 0.8148959827315542
ga,dknn, 7 , 0.8276947908883344
ga,knn, 9 , 0.6907275232668567
ga,dknn, 9 , 0.7226851069742509
ga,knn, 11 , 0.738210875351921
ga,dknn, 11 , 0.7636495484531824
ga,knn, 13 , 0.6923612159438195
ga,dknn, 13 , 0.7149248579786031
ga,knn, 15 , 0.7578035428083026
ga,dknn, 15 , 0.7804665009859845
gbest-pso,knn, 3 , 0.8752396123321122
gbest-pso,dknn, 3 , 0.8488961393650389
gbest-pso,knn, 5 , 0.6947994312087913
gbest-pso,dknn, 5 , 0.725056621111786
gbest-pso,knn, 7 , 0.6789810617851537
gbest-pso,dknn, 7 , 0.7041790185523575
gbest-pso,knn, 9 , 0.7189456448243114
gbest-pso,dknn, 9 , 0.7386245800999859
gbest-pso,knn, 11 , 0.8009384725728816
gbest-pso,dknn, 11 , 0.8150379234223898
gbest-pso,knn, 13 , 0.774139546166851
gbest-pso,dknn, 13 , 0.7947544226799306
gbest-pso,knn, 15 , 0.7393541652503053
gbest-pso,dknn, 15 , 0.7576932156379075
lbest-pso,knn, 3 , 0.7946753919413919
lbest-pso,dknn, 3 , 0.8010014717130649
lbest-pso,knn, 5 , 0.7035607296703298
lbest-pso,dknn, 5 , 0.7317071523508127
lbest-pso,knn, 7 , 0.7066630500112134
lbest-pso,dknn, 7 , 0.726570993954619
lbest-pso,knn, 9 , 0.6917453298059966
lbest-pso,dknn, 9 , 0.7177783961838207
lbest-pso,knn, 11 , 0.8102614645354644
lbest-pso,dknn, 11 , 0.8172610358170749
lbest-pso,knn, 13 , 0.7935165777358735
lbest-pso,dknn, 13 , 0.811339375525566
lbest-pso,knn, 15 , 0.8299648362393162
lbest-pso,dknn, 15 , 0.8198796324199272
xx,knn, 3 , 0.9485680989010988
xx,knn, 5 , 1.0033748032967031
xx,knn, 7 , 0.9876368684682664
xx,knn, 9 , 0.9905692039750373
xx,knn, 11 , 1.0098555814185812
xx,knn, 13 , 1.003164609857598
xx,knn, 15 , 1.0034994831501831
xx,dknn, 3 , 1.0213470228637367
xx,dknn, 5 , 1.044155345026124
xx,dknn, 7 , 1.021372381512202
xx,dknn, 9 , 1.0293033115125994
xx,dknn, 11 , 1.0283359566916084
xx,dknn, 13 , 1.0154701636535823
xx,dknn, 15 , 1.0191427168670573
pca,knn, 3 , 1.252481233821734
pca,knn, 5 , 1.2143219835164833
pca,knn, 7 , 1.1924599775734468
pca,knn, 9 , 1.1887775681047348
pca,knn, 11 , 1.216504065298338
pca,knn, 13 , 1.2543638313284347
pca,knn, 15 , 1.2841730296703295
pca,dknn, 3 , 1.2729484567430833
pca,dknn, 5 , 1.2456757524422089
pca,dknn, 7 , 1.219215022711521
pca,dknn, 9 , 1.2011695596047862
pca,dknn, 11 , 1.2085668772930185
pca,dknn, 13 , 1.2309393725684037
pca,dknn, 15 , 1.255752588202063
ga,knn, 3 , 1.0212210793650793
ga,dknn, 3 , 1.0585475042191699
ga,knn, 5 , 0.903309581098901
ga,dknn, 5 , 0.9729827090835313
ga,knn, 7 , 0.9436120962099125
ga,dknn, 7 , 0.9917682992323655
ga,knn, 9 , 0.8849762522724188
ga,dknn, 9 , 0.9262727411322511
ga,knn, 11 , 0.8941022141948959
ga,dknn, 11 , 0.9404143040776524
ga,knn, 13 , 0.9240717580141753
ga,dknn, 13 , 0.9663026468841911
ga,knn, 15 , 0.9278138831746031
ga,dknn, 15 , 0.9593939484368988
gbest-pso,knn, 3 , 1.2466912918192918
gbest-pso,dknn, 3 , 1.3169825296156097
gbest-pso,knn, 5 , 1.0725674052747254
gbest-pso,dknn, 5 , 1.1310901005534093
gbest-pso,knn, 7 , 0.9552034342901996
gbest-pso,dknn, 7 , 1.010864499667743
gbest-pso,knn, 9 , 0.9009379177859178
gbest-pso,dknn, 9 , 0.9430543423394383
gbest-pso,knn, 11 , 0.9241766676959401
gbest-pso,dknn, 11 , 0.9681351782569299
gbest-pso,knn, 13 , 0.8958903401066388
gbest-pso,dknn, 13 , 0.9470951328785345
gbest-pso,knn, 15 , 0.8910028916971917
gbest-pso,dknn, 15 , 0.9245569519914805
lbest-pso,knn, 3 , 1.1615261117216118
lbest-pso,dknn, 3 , 1.246992125442876
lbest-pso,knn, 5 , 0.9115164134065935
lbest-pso,dknn, 5 , 0.9401909456458607
lbest-pso,knn, 7 , 0.9129042875084101
lbest-pso,dknn, 7 , 0.9648632794560283
lbest-pso,knn, 9 , 0.9293112726224391
lbest-pso,dknn, 9 , 0.9686863913167656
lbest-pso,knn, 11 , 0.9646915169376077
lbest-pso,dknn, 11 , 1.0128042002774447
lbest-pso,knn, 13 , 0.9261748783080823
lbest-pso,dknn, 13 , 0.9627371991458347
lbest-pso,knn, 15 , 0.9015640641269839
lbest-pso,dknn, 15 , 0.9380449133321358
